cns,nome,municipio,uf,email,telefone,endereco,bairro,cep,status,natureza
063875,Cartório do 1º Oficio de Nobres,Nobres,MT,certidao1oficionobres@hotmail.com,65996515515,"Rua Osvaldo Silva Campos S/N, Quadra 38",Ponte de Ferro,78470000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
145847,Cartório do 1ª Ofício de Nobres,Nobres,MT,oficiodenobre@hotmail.com,6533761514,Av. Marechal Rondon nº 628 Centro,CENTRO,78460000,Inativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
063479,Cartório do 1º Ofício de Nortelândia,Nortelândia,MT,cartorio1.nort@gmail.com,65984431138,PRA EDGAR DE ARAUJO Nº 60,CENTRO,78430000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063511,Cartório do 1º Ofício de Nova Canaã do Norte,Nova Canaã do Norte,MT,registrodeimoveis1@hotmail.com,66999801926,Avenida Antonio Alves da Silva,CENTRO,78515000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063529,Cartório do 1º Ofício de Nova Monte Verde,Nova Monte Verde,MT,contato@1oficioverde.com.br,66984311714,Rua Rondonópolis,Centro,78593000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063404,Cartório do 1º Ofício de Nova Mutum,Nova Mutum,MT,cartorionovamutum@gmail.com,6533084599,Avenida dos Beija-Flores,Centro,78450109,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
154500,Cartório do 1º Ofício de Nova Ubiratã,Nova Ubiratã,MT,bruno.becker110@gmail.com,6635791018,Av. Tandredo Neves,Centro,78888000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065029,Cartório do 1º Ofício de Nova Xavantina,Nova Xavantina,MT,cartorio1nx@hotmail.com,66984389125,Rua Tapajós,Centro,78690000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063305,Cartório 1º Ofício de Novo São Joaquim,Novo São Joaquim,MT,cartorionovosaojoaquim@gmail.com,66981584668,Avenida Oscar Zaidem de Menezes,Centro,78625000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064014,Cartório do 1º Ofício de Paranaíta,Paranaíta,MT,primeiroparanaita@hotmail.com,6635632095,Avenida Airton Senna da Silva,centro,78590000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063271,Cartório do 1º Ofício de Paranatinga,Paranatinga,MT,atendimento@rgiparanatinga.com.br,6631911468,"Av. Mato Grosso, 421",Centro,78870000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064295,Cartório do 1º Oficio de Pedra Preta,Pedra Preta,MT,alessandrocartorio@gmail.com,66996241030,Rua 14 de Julho,Centro,78795000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064196,Cartório do 1º Ofício de Peixoto de Azevedo,Peixoto de Azevedo,MT,cartoriopeixotodeazevedo@gmail.com,66992519196,"Rua Wilmar A. Maia S. Pinto, n° 11",Centro,78530000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064154,Cartório do 1° Oficio de Poconé/MT,Poconé,MT,cartorio.pocone@gmail.com,65996227396,"Praça da Matriz, 383",Centro,78175000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065037,Cartório do 1º Ofício de Pontes e Lacerda,Pontes e Lacerda,MT,gestao@oficiopl.com.br,65984180000,"Avenida Tancredo Neves, n.321",Jardim das Palmeiras,78250000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065425,Cartório do 1º Ofício de Porto Alegre do Norte,Porto Alegre do Norte,MT,contato@1oficiopan.com.br,66992601945,"AVENIDA BETUMARCO, 1821",CENTRO,78655000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064162,Cartório do 1º Ofício de Porto dos Gaúchos,Porto dos Gaúchos,MT,1oficio@registroportodosgauchos.com.br,66996052898,Av. Diamantino,Centro,78560000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065003,Cartório Poloni,Porto Esperidião,MT,rosangelapoloni@uol.com.br,6532251610,"Rua Miguel Felipe dos Santos, n.° 76",Parque das Américas,78240000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065094,Cartório do 1º Ofício de Poxoréu,Poxoréu,MT,1oficio@cartoriorgipoxoreu.com.br,6634362381,AV BRIGADEIRO EDUARDO GOMES,JARDIM DAS AMÉRICAS,78800000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065417,Cartório do 1º Ofício de Primavera do Leste,Primavera do Leste,MT,protocolo@1oficioprimavera.com.br,6634981771,"Av. Porto Alegre, 1669",Primavera II,78850000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064204,Cartório do 1º Ofício de Querência,Querência,MT,atendimento@1oficioquerencia.com.br,6631991450,Rua Werner Carlos Galle,Setor C,78643000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063347,Cartório do 1º Ofício de Ribeirão Cascalheira,Ribeirão Cascalheira,MT,atendimento@registrodeimoveisrc.com.br,66996608296,"RUA MURILO ALVES, Nº 241",CENTRO,78675000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064923,Cartório do 1º Oficio de Rio Branco,Rio Branco,MT,cartorio.riobranco@hotmail.com,6599905124,"AV. DOS IMIGRANTES, 1253",CENTRO,78275000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063297,Primeiro Ofício de Registro de Imóveis de Rondonópolis,Rondonópolis,MT,oficial@primeirooficioroo.com.br,6630249600,Avenida Marechal Dutra,Centro,78700110,Ativo,Registro de Imóveis
064147,Cartório do 1º Ofício de Rosário Oeste,Rosário Oeste,MT,1srirosario@gmail.com,6533561395,RUA ANTONIO BRUNO N.º 384,CENTRO,78480000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063552,Cartório do 1º Ofício de Santo Antônio de Leverger,Santo Antônio de Leverger,MT,primeirooficioleverger@outlook.com,65984521957,AV. SANTO ANTONIO,CENTRO,78180000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063578,Cartório do 1º Ofício de São Félix do Araguaia,São Félix do Araguaia,MT,rgisfa@terra.com.br,66999312320,RUA JOAO IRINEU 262 CAIXA POSTAL 22,CENTRO,78670000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063339,Cartório do 1º Ofício de São José do Rio Claro,São José do Rio Claro,MT,cartoriosjrc@gmail.com,66984670928,"Av. Argentina, 325",Centro,78435000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064006,Cartório do 1º Ofício de São José dos Quatro Marcos,São José dos Quatro Marcos,MT,atendimento@ritdquatromarcos.com.br,65984590042,Avenida Mato Grosso,Centro,78285000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064170,Cartório do 1º Ofício de Sapezal/MT,Sapezal,MT,recepcao@primeirooficiosapezal.com.br,65981131602,"AV. ROTARY INTERNACIONAL, Nº 469 SW - SALA 04",CIDEZAL I,78365036,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065524,"1º OFÍCIO DE REGISTRO DE IMÓVEIS, TITULOS E DOCUMENTOS DE SINOP",Sinop,MT,oficio@1oficiosinop.com.br,6635312501,Rua das Nogueiras,Setor Comercial,78550200,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064279,1º  Serviço Registral de Sorriso - MT,Sorriso,MT,srisorriso@terra.com.br,6635443030,AVENIDA BLUMENAU,CENTRO,78890168,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064287,Cartório do 1º Ofício de Tabaporã,Tabaporã,MT,cartorio.tabapora@hotmail.com,66996137777,AVENIDA ISAÍAS APOLINÁRIO Nº 690E,CENTRO,78563000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063396,1º Ofício de Tangará da Serra,Tangará da Serra,MT,juridico@1oficiodetangaradaserra.com.br,6533391400,"Avenida Ismael José do Nascimento, 610",Jardim Santa Lúcia,78304018,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
136952,Cartório do 1º Ofício de Tapurah,Tapurah,MT,rgitapurah@gmail.com,66999128878,AVENIDA PARANÁ,CENTRO,78573000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
065078,Cartório do 1º Ofício de Terra Nova do Norte,Terra Nova do Norte,MT,contato@1oficioterranova.com.br,66999290030,AVENIDA CLOVES FELICIO VETTORATO Nº 863,CENTRO,78505000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063446,Cartório do 1º Ofício de Várzea Grande,Várzea Grande,MT,primeirooficio.vg@gmail.com,6536826660,Travessa Aquidaban,Centro,78110530,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064238,Cartório do 1º Ofício de Vera,Vera,MT,cartorio1oficioveramt@hotmail.com,6635832525,Rua Chile,Centro,78880970,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
064188,Cartório do 1º Ofício de Vila Bela da Santíssima Trindade,Vila Bela da Santíssima Trindade,MT,rgi@registrodeimoveisvbl.com.br,6532591120,"TRAVESSA DO PALÁCIO, 186",CENTRO,78245000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
063362,Cartório  1º Ofício de Vila Rica,Vila Rica,MT,rivilarica@hotmail.com,6635542669,"Rua Alvarenga Peixoto, nº 111",Setor Inconfidentes,78645000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos
062505,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Água Clara,MS,criaguaclarams@gmail.com,67998714357,Rua Rodolfo José Bastos,Jardim Paulista,79682042,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
061945,"1° SERVIÇO NOTARIAL E DE REGISTRO DE IMÓVEIS, TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS E TABELIONATO DE PROTESTO",Amambai,MS,cksalum@uol.com.br,6734811413,"RUA DA REPÚBLICA, 3236",CENTRO,79990000,Inativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
157974,"Serviço de Registro de Imóveis, de Títulos e Documentos, Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Amambai,MS,oficioregistral.amambai@gmail.com,6734811413,Rua Benjamin Constant,Centro,79990063,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
149328,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Anastácio,MS,contato@registrodeanastacio.com.br,6721801012,Avenida Juscelino Kubitschek,Jardim América,79210000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
062752,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Anaurilândia,MS,cartorioms@terra.com.br,67998351363,Rua dos Fundadores,centro,79770003,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
062257,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Angélica,MS,cartorio1angelica@gmail.com,6734461258,Avenida Treze de Maio nº 413,JARDIM DAS FLORES,79785000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
063248,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Aparecida do Taboado,MS,registrostaboado@gmail.com,67992475657,AVENIDA PRESIDENTE VARGAS,VILA BARBOSA,79576004,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
061713,Serviço de Registro de Imóveis e de Registro Civil das Pessoas Naturais e de Interdições e Tutelas,Aquidauana,MS,1cartorioaquidauana@gmail.com,6732411413,Rua Candido Mariano,Centro,79200000,Ativo,Registro de Imóveis | Registro Civil das Pessoas Naturais
062588,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Bandeirantes,MS,ribande@gmail.com,6732611239,Bandeirantes,CENTRO,,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos | Registro de Imóveis
062935,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Bataguassu,MS,cartoriomolina@hotmail.com,6735411430,AVENIDA DIAS BARROSO,CENTRO,79780000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062968,"SERVIÇO DE REGISTRO DE IMÓVEIS, DE TÍTULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURÍDICAS E CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS",Batayporã,MS,cartoriobata@hotmail.com,6720200899,RUA ATALIBA RAMOS,CENTRO,79760013,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
062422,"SERVIÇO DE REGISTRO DE IMÓVEIS, DE TÍTULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURÍDICAS E CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS",Bela Vista,MS,contato@registrobelavista.com.br,67998895482,Rua Barão do Ladário,Centro,79260000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062380,SERVIÇO DE REGISTRO DE IMÓVEIS. DE TÍTULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURÍDICAS E DE TABELIONATO DE PROTESTO DE TÍTULOS,Bonito,MS,cartoriosena@bonitonline.com.br,6732551630,RUA SANTANA DO PARAÍSO,CENTRO,79290000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062299,Cartorio do 1º Oficio de Brasilandia MS,Brasilândia,MS,cartbras@gmail.com,6799280102,Rua Vicente Fernandes,Jardim Mão Amiga,79670000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062307,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Caarapó,MS,cartoriocpo@gmail.com,6734531081,Avenida Sete de Setembro,Centro,79940000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos | Registro de Imóveis
062018,Ofício Registral de Camapuã-MS,Camapuã,MS,ricamapua@uol.com.br,67998501447,Rua Pedro Celestino,Centro,79420000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis
061903,5º Tabelionato 3ª CRI Campo Grande-MS,Campo Grande,MS,hilda@5oficio.com.br,6799381998,"Rua Dom Aquino, 1293",CENTRO,79002185,Inativo,Registro de Imóveis | Notas
061986,7º SERVIÇO NOTARIAL E DE REGISTRO DE IMOVIEIS DA 2ª CIRCUNSCRIÇÃO,Campo Grande,MS,setimoficio@gmail.com,6733841404,"RUA 15 DE NOVEMBRO, 940",CENTRO,79002141,Inativo,Notas | Registro de Imóveis
061994,REGISTRO DE IMÓVEIS DA 1ª CIRCUNSCRIÇÃO,Campo Grande,MS,cartorio1oficio@uol.com.br,6733211828,Barão do Rio Branco 1079,Centro,79002175,Inativo,Registro de Imóveis
154344,Serviço de Registro de Imóveis da 2ª Circunscrição,Campo Grande,MS,2ricampogrande@gmail.com,6730419600,Av Mato Grosso,Centro,79002232,Ativo,Registro de Imóveis
157933,Serviço de Registro de Imóveis da 1ª Circunscrição,Campo Grande,MS,cartorio1oficioregistro@uol.com.br,6733211828,"Rua Barao do Rio Branco, nº 1079, Centro",centro,79002175,Ativo,Registro de Imóveis
158055,Serviço de Registro de Imóveis da 3ª Circunscrição,Campo Grande,MS,registro@3ricampogrande.com.br,6733480950,"Avenida Ministro João Arinos, nº 453",Chácara Cachoreira,79040335,Ativo,Registro de Imóveis
061614,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas",Cassilândia,MS,ri.cassilandia@gmail.com,6735961015,"RUA AMIN JOSÉ, 417",CENTRO,79540013,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
063123,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Chapadão do Sul,MS,imoveis@cartoriochapadao.com.br,6740427277,Rua Nove,Centro,79560000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062471,5.º Serviço Notarial e Registro de Imóveis da 2.ª Circunscrição Imobiliária da Comarca de Corumbá/MS,Corumbá,MS,cartorio@5oficiocorumba.com,6732315391,Rua Frei Mariano,Centro,79300004,Ativo,Registro de Imóveis | Notas
062414,SERVIÇO DE REGISTRO DE IMOVEIS DA 1 CIRCUNSCRICAO,Corumbá,MS,cartorio@1oficiocorumba.com,67999528063,Rua General Rondon,Dom Bosco,79331030,Ativo,Registro de Imóveis
062265,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Costa Rica,MS,cricostarica@terra.com.br,6732471533,Rua Hipolito Pereira Ramos,Centro,79550000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062919,"SERVIÇO DE REGISTRO DE IMÓVEIS, DE TÍTULOS E DOCUMENTOS, CIVIL DAS PESSOAS JURÍDICAS E CIVIL DAS PESSOAS NATURAIS E DE INTERDIÇÕES E TUTELAS",Coxim,MS,rgicoxim@hotmail.com,6732918540,Rua Filinto Muller,Centro,79400000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062372,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e Civil das Pessoas Naturais e de Interdições e Tutelas",Deodápolis,MS,cartorio1oficiodeodapolis@hotmail.com,67998282581,"Avenida Deodato Leonardo da Silva, nº 239",Jardim Santo Antônio,79792080,Ativo,Registro de Imóveis | Registro Civil das Pessoas Naturais | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
154351,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Dois Irmãos do Buriti,MS,cartorio2irmaos@yahoo.com.br,67996026723,Av. Reginaldo Lemes da Silva,Centro,79215005,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062661,SERVIÇO DE REGISTRO DE IMOVEIS DA 1ª CIRCUNSCRIÇÃO,Dourados,MS,atendimento@1ridourados.com.br,6730332510,AVENIDA PRESIDENTE VARGAS,JARDIM CENTRAL,79825090,Ativo,Registro de Imóveis
164368,1º Serviço Notarial e de Registro de Imóveis da 2ª Circunscrição,Dourados,MS,cartoriogeral@douradoscartorio1oficio.com.br,6734169200,Rua João Rosa Goes,JARDIM AMERICA,79804020,Ativo,Notas | Registro de Imóveis
061754,"SERVIÇO DE REGISTRO DE IMÓVEIS, DE TITULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURIDICAS E DE TABELIONATO DE PROTESTO DE TÍTULOS",Eldorado,MS,segundo.oficio.eldorado@hotmail.com,6734731232,"Rua: São Paulo, nº 1.223",CENTRO,79970000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos | Registro de Imóveis
062778,"SERVIÇO DE REGISTRO DE IMÓVEIS, DE TÍTULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURÍDICAS",Fátima do Sul,MS,primeirooficiofs@gmail.com,6734671971,RUA MARECHAL RONDON N. 1174,CENTRO,79700000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
062489,"Serviço de Registro de Imóveis, Títulos e Documentos e Registro Civil das Pessoas Jurídicas",Glória de Dourados,MS,cartorio1oficio.gd@hotmail.com,6734661679,"Av. Presidente Vargas, nº 1621",centro,79730000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
061762,"Serviço de Registro de Imóveis, de Títulos e Documentos e Civil das Pessoas Jurídicas e de Tabelionato de Protesto de Títulos",Iguatemi,MS,ritdpjiguatemi@gmail.com,6734711547,Av. Presidente Vargas,Centro,79960000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
